userCode;session;Alertness;GoNoGo;sGoNoGo;sDividedAttention_sens;sDividedAttention_bias;DividedAttention;OperationSpan;OperationSpan_calc;NBack;sNBack_sens;sNBack_bias;RWT_Version;RWT;Wellbeing;TrainingMotivation;Group
lm9a8;21;0.333678876;0.44524014;1;6.395929155;0;1.099882152;0.857142857;0.954166667;0.971907139;6.978213743;0.121811041;P;14;84.24;41.28;ACTV
lm9a8;23;0.375323304;0.403315953;1;5.125153748;-3;1.241065792;0.964285714;0.950892857;0.955030166;5.80814249;0.706846668;R;18;86.85;79.82;ACTV
lm9a8;25;0.316228558;0.378860542;1;4.672080891;-3;0.970605199;0.964285714;0.9375;0.750143826;5.80814249;0.706846668;S;18;86.2;77.21;ACTV
lm9a8;27;0.381021187;0.376876386;1;8.130647968;0;1.124959159;0.982142857;0.94047619;0.670483938;8.094683649;0.680045994;K;18;85.03;67.06;ACTV
lm9a8;29;0.373100174;0.35741915;1;3.321479297;-5;0.954291252;0.964285714;0.925892857;0.976229719;8.094683649;0.680045994;P;18;88.93;66.41;ACTV
lm9a8;33;0.320438685;0.420085096;0.833333333;5.860152911;-2;1.026274355;0.922619048;0.932142857;1.101038621;5.80814249;0.706846668;S;15;84.51;68.75;ACTV
lm9a8;35;0.347581174;0.402870675;1;5.272315564;-3;1.286765258;0.975;0.979166667;0.741540275;6.4492058;-0.14269293;K;17;85.68;75.26;ACTV
lm9a8;37;0.327971586;0.356445491;1;8.130647968;0;1.094465426;0.946428571;0.982142857;0.963007671;8.094683649;0.680045994;P;19;78.39;36.85;ACTV
lm9a8;39;0.326573796;0.365783946;1;8.082402254;1;1.132043097;0.982142857;1;0.807906569;6.978213743;0.121811041;R;20;84.51;50;ACTV
lm9a8;40;0.373165642;0.373176556;1;7.849713758;0;1.230997819;0.821428571;0.81875;0.702093144;5.80814249;0.706846668;S;21;50;80.34;ACTV
lm9a8;41;0.342437855;0.378016339;1;5.928702225;0;1.139315367;0.957142857;0.947916667;0.773684601;5.220355825;1.00074;S;20;81.77;69.66;ACTV
lm9a8;43;0.319768165;0.36952657;0.928571429;8.082402254;0;1.074454973;0.982142857;0.933035714;0.714238167;5.80814249;0.706846668;K;20;83.46;69.92;ACTV
lm9a8;44;0.329120687;0.402245671;1;7.041994754;-1;1.136432214;0.964285714;0.90625;0.676222495;6.978213743;0.121811041;P;19;86.72;57.94;ACTV
lm9a8;47;0.371190079;0.381105219;1;8.053569169;0;1.004647423;0.975;0.975;0.815058643;8.094683649;0.680045994;R;19;88.93;26.82;ACTV
lm9a8;49;0.321640434;0.403139075;1;5.776964092;-1;1.092128585;0.982142857;0.9375;0.847532712;8.094683649;0.680045994;S;21;72.53;26.69;ACTV
lm9a8;50;0.365456556;0.383523417;1;8.108021221;0;1.093331575;0.889880952;0.94375;0.694826731;8.094683649;0.680045994;K;20;79.43;32.29;ACTV
lm9a8;52;0.327349791;0.335814851;1;5.860152911;-2;1.039281738;0.901785714;0.954166667;0.660075444;8.094683649;0.680045994;P;17;77.47;69.79;ACTV
lm9a8;54;0.328991687;0.387598137;1;7.006393249;-1;1.084208894;0.946428571;0.957142857;0.584448404;8.094683649;0.680045994;P;18;72.53;58.33;ACTV
lm9a8;56;0.419716767;0.350299994;1;8.19450551;0;0.998345199;0.925;0.975;0.64454786;5.80814249;0.706846668;R;18;81.77;32.68;ACTV
lm9a8;57;0.331686322;0.380611937;1;8.150467912;1;1.261109395;0.828571429;1;0.682036721;8.094683649;0.680045994;S;22;84.55;65.1;ACTV
m3bd4;3;0.301762375;0.504271348;0.8;4.808305375;0;1.50260582;0.920721458;0.967799866;0.946136089;4.65396035;0.129755598;K;13;29.69;31.9;PASV
m3bd4;4;0.326254862;0.481801534;0.846153846;5.125153748;-3;1.529707468;0.84435461;0.992748207;0.796661305;4.271494037;0.946162951;P;13;50;61.59;PASV
m3bd4;5;0.367899158;0.606124456;0.928571429;5.16858826;-2;1.37372423;0.739986586;0.992748207;0.905160987;6.094214515;-0.320188572;S;14;NA;NA;PASV
m3bd4;6;0.319148217;0.361021519;1;5.241747015;-2;1.238924377;0.84435461;0.992748207;0.840592708;6.978213743;0.121811041;R;14;48.05;50;PASV
m3bd4;8;0.364266089;0.443533397;0.909090909;8.150467912;0;1.477290685;0.84435461;0.97611598;0.84909467;3.92920783;1.117306055;S;13;35.68;50;PASV
m3bd4;10;0.366687749;0.445591645;1;4.306927495;0;1.505576976;0.896428571;1;1.10812068;2.588795495;0.447099887;K;13;66.15;63.41;PASV
m3bd4;12;0.314302087;0.445528838;1;4.95950907;-4;1.518151188;0.894345238;0.975;0.813638866;4.691347882;0.736236029;P;12;77.73;69.53;PASV
m3bd4;14;0.348752763;0.363105694;1;4.808305375;-4;1.491688855;0.891666667;1;0.902884375;4.336356598;0.558740386;R;12;74.48;88.93;PASV
m3bd4;16;0.392338846;0.43722913;1;6.364750757;-2;1.481934264;0.763690476;1;0.864194888;4.924143263;0.264847054;S;14;71.35;64.97;PASV
m3bd4;18;0.376549297;0.464459334;0.875;8.02125618;0;1.531884953;0.96875;0.982142857;0.878095682;4.924143263;0.264847054;K;17;75.26;82.81;PASV
m3bd4;20;0.337759605;0.450114985;1;5.80814249;-1;1.545732877;0.964285714;0.958333333;0.954599639;4.336356598;0.558740386;P;16;76.69;69.4;PASV
m3bd4;22;0.410333642;0.435035879;1;4.373057965;-5;1.49881996;0.961309524;0.979166667;0.687102244;4.924143263;0.264847054;R;11;79.43;80.08;PASV
m3bd4;24;0.357678609;0.471597075;1;6.72982407;0;1.619266015;0.982142857;0.96875;0.773550351;4.691347882;0.736236029;S;13;73.96;50;PASV
m3bd4;26;0.405768444;0.424594784;1;5.125153748;-3;1.421814731;0.919642857;0.982142857;0.983159641;6.336825731;1.558974953;K;16;69.66;88.93;PASV
m3bd4;28;0.378662512;0.464360169;1;5.376203905;-3;1.556807673;0.860714286;0.964285714;0.75510058;4.924143263;0.264847054;P;14;73.31;89.32;PASV
m3bd4;30;0.385083338;0.424650739;1;5.241747015;-3;1.42754744;1;0.982142857;0.799469454;6.094214515;-0.320188572;R;17;76.56;88.02;PASV
m3bd4;32;0.374582018;0.402832915;1;7.083108166;-1;1.444827177;0.904761905;1;0.766102141;4.336356598;0.558740386;S;17;56.64;81.9;PASV
m3bd4;35;0.332727211;0.441819996;1;6.959398512;-1;1.453362928;0.964285714;0.975;0.755131702;4.924143263;0.264847054;K;18;41.15;50;PASV
m3bd4;36;0.321560657;0.434760754;1;6.123432218;-3;1.51107773;0.910714286;1;0.688841343;5.80814249;0.706846668;P;15;33.85;41.02;PASV
m3bd4;38;0.41123145;0.400241524;1;5.881463652;-2;1.495232332;0.921428571;1;0.678335088;6.978213743;0.121811041;R;17;50;65.89;PASV
m3bd4;40;0.373757848;0.420699945;1;8.150467912;0;1.466620554;0.964285714;0.96875;1.004624724;3.574216546;0.939810413;S;16;64.06;82.16;PASV
m3bd4;42;0.389806432;0.410398502;0.928571429;6.447939576;-2;1.491812744;0.919642857;1;0.847383573;5.80814249;0.706846668;K;17;80.99;68.62;PASV
m3bd4;44;0.357724845;0.434863687;1;8.108021221;0;1.558057809;0.964285714;1;0.67217154;3.92920783;1.117306055;P;16;69.27;78.13;PASV
m3bd4;46;0.330876308;0.422837279;1;2.623451677;-11;1.499219271;0.919642857;1;0.707668506;6.978213743;0.121811041;R;15;77.73;86.46;PASV
m3bd4;48;0.373853913;0.348844602;1;8.130647968;0;1.154794954;0.879761905;0.961309524;0.816666859;8.094683649;0.680045994;S;18;69.01;65.63;PASV
m3bd4;49;0.358637818;0.431412637;1;7.985143931;0;1.177332759;0.904761905;0.982142857;0.743986646;4.691347882;0.736236029;K;19;85.55;82.42;PASV
m3bd4;50;0.366035368;0.418383338;1;8.212025805;0;1.367656134;1;1;0.97714151;4.271494037;0.946162951;K;17;67.71;67.32;PASV
m3bd4;53;0.360072179;0.443002394;1;8.108021221;0;1.487306666;1;0.979166667;0.766357946;4.271494037;0.946162951;P;14;74.87;77.08;PASV
m3bd4;55;0.436904601;0.350192845;1;8.108021221;0;0.912246804;0.9375;0.96875;0.744847628;4.924143263;0.264847054;R;16;75.65;85.81;PASV
m3bd4;56;0.385394811;0.490178385;1;4.310607352;-3;1.168290081;0.886904762;0.96875;0.823488371;6.978213743;0.121811041;S;15;84.55;90.89;PASV
mgulr;1;0.377087213;0.407415075;0.823529412;3.80666249;-6;1.087212804;0.825462515;0.997080551;0.847568192;4.924143263;0.264847054;S;15;NA;NA;LANG
mgulr;3;0.336913228;0.289124986;0.857142857;4.16501952;7;1.109685938;0.858368948;0.997080551;0.559132944;4.691347882;0.736236029;K;12;58.46;90.23;LANG
mgulr;5;0.305352782;0.378367791;0.928571429;0.228057566;37;NA;0.876650299;0.932250433;0.605996353;6.978213743;0.121811041;P;12;82.94;100;LANG
mgulr;6;0.351139891;0.276907659;1;5.299316867;1;0.847061714;0.869337758;0.997080551;0.603219475;6.978213743;0.121811041;R;12;83.85;94.14;LANG
mgulr;8;0.32140903;0.308038092;1;6.487684018;-1;0.846109526;0.886904762;1;0.526983316;6.978213743;0.121811041;S;10;85.03;89.58;LANG
mgulr;10;0.339896108;0.321612528;1;6.487684018;-1;0.832718179;0.774404762;0.975;0.678268296;6.978213743;0.121811041;K;12;69.14;78.39;LANG
mgulr;14;0.331588175;0.315816149;1;5.860152911;-2;0.799070057;0.946428571;1;0.59359114;5.80814249;0.706846668;P;13;80.6;88.54;LANG
mgulr;16;0.327592282;0.328901847;1;4.805004168;-4;0.826156366;0.851190476;1;0.604741028;8.094683649;0.680045994;R;12;83.72;50;LANG
mgulr;18;0.374108273;0.306871223;1;8.182279739;0;0.772778179;0.94047619;0.975;0.713042702;6.978213743;0.121811041;S;13;70.7;93.1;LANG
mgulr;20;0.322865795;0.291335008;1;6.395929155;-2;0.777653522;1;0.975;0.514081018;6.978213743;0.121811041;K;13;35.94;39.58;LANG
mgulr;22;0.305359593;0.298835099;0.923076923;8.108021221;0;0.777483797;0.864880952;1;0.50795885;6.978213743;0.121811041;P;11;80.08;78.91;LANG
mgulr;24;0.337452199;0.293233116;1;5.323009979;0;0.776845014;0.928571429;0.958333333;0.515457612;6.978213743;0.121811041;R;14;75.91;83.46;LANG
mgulr;26;0.342532684;0.313757961;1;6.984407631;0;0.759555244;0.902083333;1;0.690374919;6.978213743;0.121811041;S;13;82.16;87.5;LANG
mgulr;28;0.360151759;0.316832852;0.769230769;5.388462716;-3;0.734528168;0.852678571;1;0.516724531;6.978213743;0.121811041;K;13;87.76;90.49;LANG
mgulr;30;0.332276574;0.293624449;0.888888889;8.182279739;0;0.793749498;0.894345238;0.84375;0.487395103;6.4492058;-0.14269293;P;11;81.64;73.96;LANG
mgulr;32;0.313213382;0.320796636;1;7.025538315;-1;0.736138008;0.946428571;1;0.52792116;5.80814249;0.706846668;R;13;90.1;86.98;LANG
mgulr;33;0.332793389;0.333501274;1;6.959398512;-1;0.799952825;0.827678571;1;0.569526076;6.924612396;1.265081621;K;15;89.19;86.07;LANG
mgulr;34;0.322671516;0.292432229;0.9375;6.931146232;-1;0.765416356;0.882738095;0.9375;0.63448176;6.978213743;0.121811041;S;14;69.79;50;LANG
mgulr;38;0.337041678;0.335607141;1;6.447939576;-2;0.793348408;0.808928571;0.918452381;0.602565032;5.824031603;-0.455280029;P;13;85.94;73.57;LANG
mgulr;40;0.347649188;0.290491164;1;5.241747015;1;0.802792451;0.864880952;0.982142857;0.74143362;6.4492058;-0.14269293;R;10;81.25;81.77;LANG
mgulr;42;0.323891606;0.309728129;1;8.082402254;0;0.749684413;0.910714286;0.957142857;0.441096691;6.978213743;0.121811041;S;17;88.15;85.55;LANG
mgulr;44;0.32912795;0.294245669;1;7.985143931;0;0.743354887;0.933333333;0.982142857;0.641618422;6.978213743;0.121811041;K;14;81.51;90.89;LANG
mgulr;46;0.342858391;0.312448215;1;6.395929155;-2;0.774242836;0.851190476;1;0.484575877;6.4492058;-0.14269293;P;12;80.73;91.8;LANG
mgulr;48;0.361913911;0.321779251;0.947368421;6.824011286;-1;0.79383475;0.946428571;0.9375;0.579747813;8.094683649;0.680045994;R;13;83.59;86.85;LANG
mgulr;50;0.321422449;0.324513069;1;8.108021221;0;0.736998859;0.8875;1;0.585743155;8.094683649;0.680045994;S;10;74.74;50;LANG
mgulr;52;0.350131886;0.28357146;1;6.984407631;-1;0.774000444;0.975;0.96875;0.629910128;6.978213743;0.121811041;K;15;83.07;78.13;LANG
mgulr;54;0.34284687;0.31856153;1;4.439958559;-5;0.723364925;0.910714286;0.873809524;0.581807503;5.80814249;0.706846668;P;10;88.67;86.85;LANG
mgulr;56;0.349945136;0.341180325;1;8.053569169;0;0.776414619;0.964285714;1;0.684512053;6.978213743;0.121811041;R;13;91.28;84.64;LANG
mgulr;58;0.329837561;0.320725533;1;8.108021221;0;0.71414359;0.903571429;0.947916667;0.628000789;6.978213743;0.121811041;S;16;76.82;86.85;LANG
mgulr;60;0.341384855;0.305133231;0.947368421;6.984407631;-1;0.7868791;0.943452381;1;0.574908428;6.4492058;-0.14269293;K;16;83.85;72.01;LANG
mgulr;62;0.348219131;0.347411672;1;5.741934241;-2;0.818386331;0.964285714;0.979166667;0.78464967;4.066173685;0.42364893;P;14;74.22;63.8;LANG
mgulr;63;0.343495463;0.3301555;1;8.053569169;0;0.768476738;0.84672619;1;0.600005223;6.924612396;1.265081621;R;15;90.23;73.05;LANG
np47v;1;0.339523972;0.310024666;0.882352941;4.273088298;-5;1.263759474;0.870994146;0.94236413;1.313836089;2.236833715;1.118416858;S;12;NA;NA;LANG
np47v;3;0.276302287;0.234894697;0.928571429;6.364750757;1;1.146367714;0.71023613;0.819694482;0.792358203;3.916502752;0.768667309;K;13;85.68;84.11;LANG
np47v;5;0.27701939;0.221366533;1;6.899387029;0;1.184991921;0.916925008;0.940212031;1.110593059;3.076653716;0.348742791;P;13;87.24;73.83;LANG
np47v;6;0.260209067;0.239112119;1;3.726496318;8;1.086798986;0.762430291;0.884257455;0.774117873;6.924612396;1.265081621;R;14;85.16;83.33;LANG
np47v;8;0.260289976;0.204356447;1;5.702670746;-2;1.333497461;0.87202381;0.848809524;0.796204686;3.084131576;0.694767928;S;15;76.69;77.73;LANG
np47v;10;0.270373685;0.205280995;1;5.838563087;1;1.135172147;0.882738095;0.9125;0.880219676;3.916502752;0.768667309;K;16;40.1;71.35;LANG
np47v;14;0.259057002;0.250189475;1;8.053569169;0;1.356194192;0.957142857;0.939285714;0.916959277;2.596714866;0.751813727;P;14;37.24;50;LANG
np47v;16;0.29094146;0.295997381;1;5.207297968;-3;1.242127448;0.860119048;1;0.731849605;3.64631984;0.633575853;R;15;40.63;65.49;LANG
np47v;18;0.276588037;0.233531505;1;8.053569169;0;1.256005133;0.897619048;0.817559524;0.817362789;4.691347882;0.736236029;S;17;77.86;NA;LANG
np47v;20;0.282827624;0.220634063;1;6.487684018;-2;1.248566281;0.9375;0.96875;0.690994198;3.64631984;0.633575853;K;15;82.42;83.07;LANG
np47v;22;0.269313445;0.316848874;1;5.835784921;0;1.356291493;0.864285714;0.897916667;0.661847093;4.271494037;0.946162951;P;12;83.98;80.6;LANG
np47v;24;0.267317443;0.239568103;1;7.006393249;-1;1.179960811;0.943452381;0.954166667;0.684929371;4.271494037;0.946162951;R;16;89.06;86.85;LANG
np47v;26;0.254826707;0.224421154;1;7.944846711;0;1.218175141;0.795238095;0.979166667;0.539062695;4.271494037;0.946162951;S;16;75.13;89.84;LANG
np47v;28;0.26205756;0.21510911;1;6.899387029;-1;1.221256186;0.835714286;0.8125;0.771455383;3.304033633;0.804718956;K;19;87.11;90.49;LANG
np47v;30;0.259015734;0.286580649;1;5.741934241;0;1.209126741;0.879761905;0.9375;0.676845642;6.094214515;-0.320188572;P;14;89.06;87.89;LANG
np47v;32;0.271073977;0.317968035;1;7.985143931;0;1.311959147;0.858333333;1;0.659903002;3.574216546;0.939810413;R;16;84.51;86.59;LANG
np47v;34;0.264968566;0.322130479;0.95;8.167635715;0;1.379042377;0.889285714;1;0.47731177;3.304033633;0.804718956;S;19;87.37;69.27;LANG
np47v;35;0.259074586;0.298295789;1;5.80814249;-2;1.198647738;0.851785714;0.975;0.732486717;2.596714866;0.751813727;P;13;84.51;94.4;LANG
np47v;36;0.26737059;0.302966913;1;8.130647968;0;1.215170361;0.713988095;0.900892857;0.688439296;5.279134547;0.442342696;K;18;89.58;86.33;LANG
np47v;40;0.250162125;0.253881931;0.818181818;8.130647968;0;1.223765169;0.954166667;1;0.547232202;6.4492058;-0.14269293;R;18;61.85;57.94;LANG
np47v;42;0.256407787;0.342680216;1;8.167635715;0;1.15098351;0.907738095;0.979166667;0.528992732;4.336356598;0.558740386;S;18;83.07;76.82;LANG
np47v;44;0.269192793;0.325982376;1;6.959398512;1;1.144555029;0.946428571;1;0.509499868;6.924612396;1.265081621;K;15;77.47;77.99;LANG
np47v;46;0.258867145;0.354496002;1;4.805004168;-4;1.325145903;0.887202381;0.927083333;0.692049008;4.924143263;0.264847054;P;16;85.55;74.35;LANG
np47v;48;0.269762337;0.289046102;1;7.944846711;0;1.269377247;0.907738095;0.961309524;0.834569216;4.924143263;0.264847054;R;15;33.98;32.68;LANG
np47v;50;0.260563656;0.24459113;1;7.985143931;0;1.109074757;1;0.87797619;0.68060708;3.659609072;0.220366623;S;19;72.4;70.83;LANG
np47v;52;0.261608543;0.313563728;1;5.702670746;-2;1.157117478;0.872619048;0.898809524;0.665129968;6.978213743;0.121811041;K;18;43.88;75.91;LANG
np47v;54;0.270951458;0.278905776;1;7.849713758;0;1.133701068;0.982142857;0.94047619;0.58355415;5.80814249;0.706846668;P;15;30.6;38.67;LANG
np47v;56;0.264408989;0.326800187;0.9375;6.899387029;-1;1.183985612;0.925595238;0.982142857;0.767988187;4.65396035;0.129755598;R;15;32.68;60.68;LANG
np47v;58;0.259353956;0.245752144;1;7.899895323;0;1.189688648;0.886904762;0.982142857;0.589259165;6.978213743;0.121811041;S;18;79.04;61.98;LANG
np47v;60;0.278214874;0.254343669;1;8.19450551;0;1.265686779;0.964285714;1;0.477527533;8.094683649;0.680045994;K;17;82.29;69.4;LANG
np47v;62;0.268625634;0.327307373;1;6.984407631;-1;1.199378431;0.85922619;0.919642857;0.63890938;4.336356598;0.558740386;P;14;62.24;80.08;LANG
np47v;63;0.273371816;0.233504534;0.846153846;6.487684018;-2;1.142409715;0.9375;0.958333333;0.577771319;4.157461619;1.532187103;R;16;87.5;86.33;LANG
o57cr;3;0.301244523;0.357509348;0.9;-1.633037828;-12;NA;0.591629791;0.884382427;0.796942532;1.107101304;0.821814639;K;10;58.59;64.06;PASV
o57cr;5;0.299485437;0.300219107;0.916666667;1.708283747;5;1.378399521;0.147810912;0.91390054;0.845765054;1.877701899;0.670586963;P;5;75.78;82.42;PASV
o57cr;9;0.311340622;0.355732229;0.909090909;2.684793339;11;0.965868264;0.154166667;0.810119048;0.688300085;3.426417782;0.523624824;S;6;62.11;79.56;PASV
o57cr;12;0.282773018;0.294572969;0.928571429;2.634846797;6;1.233365726;0.258333333;0.738392857;0.933155563;2.288041341;0.597476964;P;6;68.49;93.62;PASV
o57cr;13;0.340234691;0.325195479;1;4.354682484;8;1.012104124;0.03125;0.796428571;1.051997662;2.318435146;0.890953586;P;4;81.12;83.07;PASV
o57cr;15;0.319140962;0.330014995;1;3.921690411;4;1.031042073;0.23452381;0.85297619;0.877681175;4.271494037;0.946162951;R;8;89.97;89.32;PASV
o57cr;16;0.266149901;0.308511297;1;1.590832725;8;1.091581856;0.366964286;0.932142857;1.045805534;2.433613355;0.670262971;S;7;97.01;96.88;PASV
o57cr;18;0.313715024;0.344632096;1;4.80086348;9;1.247489095;0.33125;0.85;1.148236918;3.304033633;0.804718956;K;6;92.97;96.74;PASV
o57cr;21;0.348140098;0.294719179;1;3.84686891;2;1.13839128;0.380357143;0.929166667;1.102376004;4.066173685;0.42364893;P;7;97.66;98.18;PASV
o57cr;23;0.335743164;0.296047449;0.928571429;4.910200897;1;1.097169042;0.525297619;0.975;1.054466284;4.65396035;0.129755598;R;8;100;97.01;PASV
o57cr;25;0.310892802;0.35765836;1;3.501218995;-2;1.03604126;0.449404762;0.975;0.97870649;3.496507561;0.138815868;S;5;95.57;95.18;PASV
o57cr;27;0.310926199;0.51132671;1;6.364750757;-2;1.056571918;0.558333333;0.936309524;1.277728558;3.846271628;0.313697901;K;7;90.23;93.1;PASV
o57cr;29;0.309664318;0.385144125;1;3.80666249;2;1.059046283;0.347916667;0.911309524;1.046191344;4.084294226;-0.155077464;P;7;95.83;95.18;PASV
o57cr;31;0.358359357;0.324430292;1;4.46918681;-3;0.986406223;0.632738095;0.91875;1.34815474;3.916502752;0.768667309;R;11;93.49;95.44;PASV
o57cr;33;0.299395629;0.363007234;1;6.959398512;1;1.0876051;0.430357143;0.975;0.996439004;2.89746902;0.601436649;S;5;70.18;95.7;PASV
o57cr;35;0.327366642;0.32448002;1;3.730463063;-3;1.050020774;0.244940476;0.94375;1.326875601;5.824031603;-0.455280029;K;7;50;95.05;PASV
o57cr;36;0.329225276;0.366884555;1;4.960043508;-1;1.0424291;0.648214286;0.88422619;1.034756097;3.916502752;0.768667309;P;7;72.66;92.19;PASV
o57cr;39;0.323255335;0.365217733;1;6.364750757;3;1.080067326;0.382738095;0.894642857;1.201449394;3.084131576;0.694767928;R;8;87.37;89.06;PASV
o57cr;41;0.311614168;0.353822759;1;3.212455257;-5;1.060740124;0.573214286;0.880952381;1.211663508;2.734367509;0.519885894;S;9;87.24;92.45;PASV
o57cr;45;0.301925114;0.291886628;1;6.959398512;1;1.015836327;0.647321429;0.863392857;1.324027591;2.433613355;0.670262971;P;8;86.2;89.45;PASV
o57cr;46;0.311001654;0.359541416;1;5.860152911;2;1.057713546;0.475297619;0.839285714;1.288918287;2.505097702;0.984284864;R;5;91.28;92.06;PASV
o57cr;47;0.320982388;0.304401189;1;6.899387029;-1;0.968659922;0.574404762;0.947916667;1.164768908;3.273462392;1.09018749;R;8;91.15;92.97;PASV
o57cr;50;0.322656717;0.352386713;0.941176471;4.591071262;-3;1.173105342;0.684821429;0.91547619;1.190851065;5.279134547;0.442342696;K;10;95.31;95.18;PASV
o57cr;52;0.301233624;0.337378502;1;4.310607352;-3;0.926633909;0.463690476;0.964285714;1.119072015;5.279134547;0.442342696;K;12;94.53;89.84;PASV
o57cr;53;0.331302893;0.356535815;1;7.985143931;2;0.967873906;0.598511905;0.925892857;1.390901818;3.426417782;0.523624824;S;9;94.53;95.49;PASV
o57cr;56;0.328563077;0.350198388;1;7.985143931;1;0.874606743;0.632738095;0.916666667;1.264958402;4.336356598;0.558740386;R;7;96.74;92.19;PASV
o57cr;57;0.31317567;0.30657429;1;6.246494287;-1;0.905295406;0.746130952;0.871428571;1.249861222;5.80814249;0.706846668;S;7;92.19;90.36;PASV
o57cr;58;0.30898783;0.351977083;1;5.860152911;-1;0.877534211;0.608333333;0.929166667;1.134407004;4.336356598;0.558740386;S;12;97.79;96.74;PASV
pnu1p;3;0.363772006;0.385349433;0.9;6.931146232;0;0.827276376;0.870557541;0.967355801;0.796051411;4.084294226;-0.155077464;K;11;70.83;100;PASV
pnu1p;4;0.475934754;0.440960668;0.928571429;8.150467912;0;0.909276057;0.7787296;0.914100767;0.839993086;2.596714866;0.751813727;S;9;65.89;100;PASV
pnu1p;5;0.42128091;0.420618002;0.928571429;7.083108166;-1;0.871487874;0.550026049;0.921047076;0.904921603;2.734367509;0.519885894;P;9;39.06;69.92;PASV
pnu1p;9;0.327949567;0.352242738;1;8.182279739;0;0.873606381;0.718452381;1;0.790288111;5.80814249;0.706846668;S;15;100;100;PASV
pnu1p;11;0.392191793;0.373519039;1;8.130647968;1;0.820743935;0.77172619;1;0.693541398;5.80814249;0.706846668;K;13;50;100;PASV
pnu1p;13;0.321736288;0.353753788;1;8.167635715;0;0.897080519;0.720238095;0.96875;0.71033636;3.64631984;0.633575853;P;11;100;99.87;PASV
pnu1p;16;0.356842165;0.371779394;1;8.082402254;1;0.794234342;0.7875;0.930059524;0.697647068;4.271494037;0.946162951;S;15;100;50;PASV
pnu1p;17;0.347675604;0.365013334;1;5.860152911;-1;0.81828444;0.838095238;0.961309524;0.68750459;4.691347882;0.736236029;S;14;100;100;PASV
pnu1p;19;0.322592224;0.311645702;1;8.082402254;0;0.748325009;0.747619048;1;0.693948486;4.271494037;0.946162951;K;17;73.7;81.9;PASV
pnu1p;21;0.330345052;0.278983246;1;8.053569169;0;0.769311891;0.79047619;0.894642857;1.011095267;5.80814249;0.706846668;P;11;100;100;PASV
pnu1p;23;0.368994935;0.380675713;1;5.860152911;-1;0.758026457;0.876785714;0.982142857;0.731945478;6.978213743;0.121811041;R;12;100;100;PASV
